23323;Swiping Up
23325;Swiping Down
23329;Swiping Down
23332;Zooming Out
23333;Swiping Down
23336;Zooming In
23339;Zooming Out
23344;Doing other things
23348;Zooming Out
23350;Swiping Up
23357;Swiping Up
23358;Doing other things
23359;Swiping Up
23360;Swiping Left
23361;Swiping Right
23362;Doing other things
23364;Doing other things
23365;Zooming In
23372;Zooming In
23374;Doing other things
23375;Zooming In
2338;Swiping Down
23382;Doing other things
23383;Doing other things
23384;Swiping Right
23386;Swiping Down
2339;Swiping Up
23390;Zooming Out
23392;Swiping Right
23395;Zooming In
23397;Zooming In
23400;Zooming In
23402;Doing other things
23403;Swiping Right
23405;Swiping Left
23408;Doing other things
23410;Zooming Out
23418;Doing other things
23420;Swiping Down
23422;Doing other things
23423;Swiping Right
23424;Doing other things
23427;Swiping Right
23429;Swiping Right
23431;Doing other things
23432;Doing other things
23434;Zooming Out
23439;Zooming In
23440;Swiping Down
23443;Swiping Right
23444;Swiping Right
23445;Swiping Down
23447;Zooming Out
2345;Swiping Right
23450;Swiping Down
23455;Swiping Up
23459;Doing other things
23460;Zooming Out
23462;Swiping Up
23464;Zooming Out
23465;Swiping Left
23468;Doing other things
2347;Doing other things
23476;Doing other things
23477;Swiping Up
23478;Zooming In
23479;Doing other things
23487;Swiping Left
23489;Doing other things
2349;Swiping Left
23492;Zooming In
23498;Swiping Right
23499;Swiping Right
23503;Doing other things
23505;Swiping Right
23508;Swiping Down
23511;Swiping Left
23513;Swiping Down
23514;Doing other things
23516;Zooming In
23517;Swiping Up
23521;Swiping Up
23525;Doing other things
23526;Zooming Out
2353;Swiping Left
23530;Swiping Up
23538;Doing other things
2354;Swiping Up
23540;Swiping Right
23541;Swiping Left
23543;Swiping Right
23545;Doing other things
23548;Doing other things
2355;Swiping Down
23550;Zooming In
23551;Doing other things
23552;Zooming In
23555;Swiping Down
23557;Zooming Out
23560;Swiping Down
23563;Doing other things
23564;Zooming In
23565;Swiping Right
23566;Swiping Down
23569;Zooming Out
23574;Swiping Left
23575;Swiping Left
23576;Zooming Out
23577;Swiping Right
23578;Swiping Right
23580;Zooming In
23581;Doing other things
23583;Doing other things
23586;Swiping Down
23587;Swiping Right
23590;Swiping Up
23591;Zooming Out
23592;Doing other things
23593;Swiping Down
23594;Swiping Down
23595;Zooming Out
236;Doing other things
2360;Swiping Left
23600;Swiping Right
23602;Swiping Right
23606;Swiping Down
23608;Swiping Up
23610;Doing other things
23611;Zooming Out
23613;Zooming Out
23616;Swiping Up
23618;Swiping Down
23619;Swiping Up
2362;Doing other things
23623;Swiping Right
23624;Zooming In
23625;Swiping Right
23626;Swiping Up
23627;Swiping Left
23629;Zooming Out
23631;Doing other things
23632;Zooming In
23636;Swiping Down
23638;Zooming Out
23641;Zooming In
23642;Doing other things
23643;Swiping Down
2365;Zooming In
23652;Doing other things
23654;Zooming In
23658;Zooming Out
23660;Zooming In
23663;Swiping Right
23664;Doing other things
23665;Swiping Left
23666;Zooming Out
23668;Swiping Down
23671;Swiping Left
23675;Swiping Right
23676;Doing other things
23677;Swiping Up
23678;Swiping Right
23682;Swiping Down
23688;Zooming In
23689;Swiping Left
23692;Swiping Left
23695;Doing other things
23701;Swiping Up
23702;Doing other things
23707;Swiping Down
23708;Swiping Down
23709;Zooming Out
23711;Swiping Right
23712;Swiping Down
23713;Swiping Right
23715;Zooming In
23719;Swiping Down
23721;Doing other things
23728;Zooming Out
23729;Zooming In
2373;Swiping Down
23731;Zooming In
23733;Swiping Left
23738;Swiping Up
23740;Swiping Up
23742;Swiping Up
23744;Swiping Left
23745;Doing other things
23748;Doing other things
2375;Swiping Left
23750;Swiping Right
23753;Swiping Right
23758;Swiping Left
23759;Doing other things
2376;Zooming In
23763;Swiping Down
23769;Zooming Out
2377;Swiping Left
23770;Doing other things
23774;Zooming Out
23777;Zooming Out
23779;Zooming Out
23780;Zooming In
23786;Swiping Left
23789;Doing other things
2379;Zooming Out
23791;Swiping Right
23792;Swiping Right
238;Zooming In
2380;Swiping Down
23804;Zooming In
23805;Swiping Up
23807;Swiping Up
2381;Swiping Left
23812;Swiping Right
23818;Swiping Right
23819;Swiping Right
23825;Doing other things
23838;Zooming Out
23839;Swiping Down
23840;Zooming Out
23841;Zooming Out
23842;Doing other things
23843;Zooming In
23844;Zooming In
23847;Zooming Out
2385;Swiping Left
23853;Doing other things
23854;Doing other things
23856;Swiping Up
23859;Swiping Left
2386;Swiping Right
23860;Doing other things
23862;Doing other things
23863;Zooming Out
23866;Doing other things
23868;Zooming In
23869;Swiping Left
23870;Swiping Left
23873;Swiping Up
23876;Zooming Out
23877;Swiping Left
23878;Swiping Down
23879;Swiping Left
23880;Swiping Up
23888;Doing other things
2389;Swiping Down
23891;Doing other things
23892;Swiping Up
23894;Swiping Down
23896;Zooming Out
23899;Doing other things
239;Zooming In
23900;Swiping Right
23901;Swiping Right
23903;Doing other things
23904;Doing other things
23907;Swiping Right
23908;Doing other things
23909;Swiping Up
23911;Swiping Up
23913;Swiping Left
23914;Swiping Down
23917;Doing other things
2392;Swiping Down
23921;Zooming In
23924;Swiping Left
23926;Zooming In
23927;Swiping Left
23928;Swiping Up
23929;Zooming In
2393;Doing other things
23934;Swiping Left
23938;Zooming Out
2394;Swiping Right
23940;Swiping Left
23941;Swiping Right
23945;Swiping Left
23947;Zooming In
23952;Zooming In
23953;Swiping Left
23954;Doing other things
23955;Doing other things
23956;Zooming In
23957;Swiping Down
23960;Doing other things
23962;Zooming Out
23963;Swiping Down
23967;Swiping Up
23969;Zooming Out
23971;Zooming Out
23972;Doing other things
23973;Swiping Right
23974;Swiping Right
23975;Swiping Right
2398;Zooming Out
23980;Swiping Down
23983;Doing other things
23984;Doing other things
23987;Swiping Left
23989;Doing other things
23991;Zooming Out
23992;Swiping Up
23997;Doing other things
23998;Swiping Left
240;Zooming Out
24000;Zooming Out
24001;Swiping Up
24004;Swiping Right
24005;Zooming In
24007;Swiping Down
24012;Swiping Up
24013;Swiping Right
24014;Swiping Down
24015;Swiping Up
24016;Swiping Up
24018;Swiping Up
24019;Swiping Right
24020;Zooming In
24021;Doing other things
24022;Zooming In
24024;Zooming Out
24025;Swiping Up
24031;Zooming In
24037;Swiping Left
24041;Zooming Out
24047;Swiping Down
24048;Swiping Left
24053;Swiping Up
24054;Zooming Out
24056;Zooming Out
24057;Zooming Out
2406;Swiping Down
24062;Zooming Out
24064;Zooming In
24065;Swiping Up
24067;Swiping Up
24069;Zooming Out
2407;Zooming Out
24070;Doing other things
24073;Swiping Up
24078;Doing other things
2408;Swiping Right
24080;Swiping Down
24083;Zooming Out
2409;Zooming Out
24090;Zooming In
24091;Zooming In
24095;Zooming In
24098;Doing other things
24099;Swiping Left
24100;Doing other things
24102;Zooming In
24103;Zooming In
24105;Zooming In
24107;Swiping Left
24108;Swiping Left
24113;Doing other things
24114;Swiping Right
24115;Swiping Right
24119;Swiping Up
24121;Zooming Out
24122;Swiping Right
24125;Zooming In
24127;Swiping Left
24131;Swiping Right
24132;Doing other things
24134;Zooming In
24135;Swiping Down
24141;Swiping Right
24145;Swiping Down
24147;Zooming Out
24148;Doing other things
24149;Doing other things
2415;Swiping Up
24150;Swiping Left
24152;Swiping Up
24153;Swiping Left
24154;Zooming In
24156;Swiping Left
24159;Zooming Out
24161;Zooming Out
24162;Swiping Up
24164;Swiping Down
24166;Swiping Down
24167;Doing other things
24170;Swiping Up
24172;Swiping Down
24175;Swiping Right
24176;Doing other things
24177;Doing other things
24181;Swiping Down
24183;Zooming In
2419;Swiping Up
24190;Swiping Down
24191;Doing other things
24192;Swiping Up
24193;Swiping Left
24197;Swiping Right
24199;Zooming In
242;Swiping Up
2420;Swiping Left
24200;Zooming In
24201;Doing other things
24202;Zooming Out
24204;Swiping Right
24206;Swiping Down
2421;Zooming In
24210;Zooming Out
24217;Swiping Up
24218;Swiping Left
24219;Swiping Down
24221;Doing other things
24228;Doing other things
24232;Zooming Out
24233;Swiping Up
24234;Doing other things
24236;Swiping Up
24237;Swiping Left
24242;Doing other things
24243;Swiping Left
24245;Swiping Right
24246;Swiping Up
24249;Swiping Up
2425;Zooming In
24253;Swiping Up
24255;Doing other things
2426;Swiping Down
24264;Swiping Right
24267;Swiping Left
24268;Swiping Up
24269;Swiping Up
24270;Doing other things
24272;Swiping Up
24273;Swiping Right
24274;Zooming Out
24277;Zooming Out
24280;Doing other things
24284;Swiping Up
24285;Zooming In
24287;Swiping Left
24290;Zooming In
24292;Zooming Out
24293;Zooming Out
24296;Swiping Left
24299;Swiping Right
24300;Doing other things
24301;Swiping Down
24306;Doing other things
24307;Zooming Out
24308;Swiping Left
24310;Swiping Down
24316;Doing other things
24318;Zooming Out
24326;Swiping Down
24327;Doing other things
24328;Zooming Out
24329;Swiping Up
24330;Zooming In
24333;Doing other things
24334;Doing other things
24335;Swiping Up
24336;Swiping Right
2434;Swiping Left
24340;Doing other things
24342;Zooming In
24343;Swiping Left
24346;Doing other things
24348;Swiping Down
2435;Zooming Out
24354;Swiping Up
24356;Doing other things
24357;Swiping Down
24358;Swiping Up
24359;Swiping Right
24361;Doing other things
24362;Doing other things
24363;Swiping Left
24365;Swiping Left
24369;Swiping Left
24375;Swiping Down
24379;Zooming In
2438;Swiping Up
24380;Swiping Up
24383;Swiping Left
24384;Swiping Right
24386;Swiping Left
24387;Swiping Up
24388;Swiping Right
24391;Swiping Up
24397;Swiping Up
2440;Swiping Left
24401;Swiping Up
24403;Doing other things
24407;Swiping Down
2441;Swiping Down
24412;Swiping Down
24413;Zooming Out
24414;Zooming In
24415;Swiping Up
24416;Zooming Out
24418;Doing other things
24419;Swiping Right
2442;Zooming Out
24420;Swiping Down
24422;Zooming Out
24424;Swiping Down
24425;Zooming In
24432;Doing other things
24434;Zooming In
24435;Swiping Right
24438;Swiping Right
24439;Zooming Out
24440;Zooming Out
24443;Doing other things
24444;Doing other things
24445;Swiping Up
24447;Swiping Up
24450;Doing other things
24454;Doing other things
24455;Zooming Out
24458;Doing other things
24459;Swiping Down
2446;Zooming Out
24460;Swiping Right
24461;Swiping Left
24462;Swiping Up
24463;Swiping Left
24464;Doing other things
24465;Doing other things
24466;Zooming Out
24467;Zooming Out
24472;Zooming In
24473;Zooming In
24474;Swiping Up
24477;Doing other things
24478;Swiping Right
24479;Swiping Down
2448;Zooming Out
24480;Doing other things
24483;Doing other things
24484;Swiping Up
24486;Swiping Right
24489;Swiping Up
24491;Swiping Up
24493;Swiping Down
24497;Swiping Left
24498;Swiping Down
24499;Doing other things
245;Swiping Right
2450;Swiping Up
24500;Swiping Down
24501;Zooming In
24502;Zooming Out
24503;Zooming Out
24504;Swiping Down
24507;Doing other things
24511;Doing other things
24513;Zooming In
24514;Swiping Up
24519;Doing other things
24520;Swiping Right
24521;Swiping Right
24522;Swiping Down
24523;Swiping Down
24525;Swiping Right
24526;Zooming In
24527;Doing other things
24529;Swiping Left
24534;Doing other things
24537;Zooming Out
24539;Zooming In
2454;Swiping Right
24540;Zooming Out
24542;Swiping Up
24544;Doing other things
24545;Doing other things
24546;Zooming In
24547;Swiping Left
24549;Swiping Up
2455;Swiping Left
24550;Zooming Out
24551;Swiping Down
24552;Swiping Down
24553;Swiping Right
24554;Zooming In
24555;Swiping Up
24556;Zooming In
24559;Zooming In
24564;Swiping Up
24566;Swiping Left
24568;Swiping Down
24569;Doing other things
2457;Swiping Right
24570;Zooming In
24576;Swiping Down
24579;Swiping Up
24581;Swiping Left
24582;Swiping Left
24584;Zooming In
24588;Swiping Down
2459;Doing other things
24595;Swiping Down
24599;Zooming Out
246;Zooming Out
2460;Swiping Left
24600;Zooming In
24603;Swiping Up
24605;Swiping Up
24610;Swiping Down
24611;Swiping Down
24614;Swiping Up
24616;Swiping Right
24620;Swiping Right
24621;Doing other things
24623;Zooming In
24625;Zooming In
24629;Zooming In
2463;Swiping Down
24632;Doing other things
24635;Doing other things
24637;Swiping Right
24638;Zooming In
24643;Swiping Left
24645;Zooming Out
24649;Doing other things
24650;Doing other things
24651;Swiping Left
24652;Swiping Right
24653;Doing other things
24655;Zooming Out
24657;Swiping Down
2466;Swiping Up
24662;Swiping Up
24663;Doing other things
24668;Swiping Up
24669;Doing other things
2467;Zooming In
24670;Swiping Right
24673;Swiping Right
24674;Swiping Up
24677;Doing other things
24678;Swiping Left
24679;Swiping Down
2468;Doing other things
24683;Zooming In
24684;Doing other things
24685;Swiping Right
24686;Swiping Left
24688;Swiping Right
24695;Zooming Out
24698;Swiping Left
24699;Doing other things
247;Zooming In
24701;Swiping Down
24702;Zooming Out
24705;Doing other things
24707;Zooming Out
24709;Swiping Right
24712;Swiping Up
24715;Swiping Down
24717;Swiping Down
2472;Doing other things
24722;Swiping Down
24723;Swiping Right
24727;Zooming In
24728;Zooming In
24729;Swiping Right
24730;Swiping Right
24731;Swiping Right
24732;Swiping Left
24733;Swiping Right
24734;Doing other things
24736;Swiping Up
24741;Swiping Up
24745;Zooming In
24751;Swiping Left
24752;Swiping Up
24753;Swiping Right
24755;Swiping Left
24756;Swiping Up
24757;Swiping Up
2476;Doing other things
24761;Doing other things
24766;Swiping Up
24768;Swiping Right
24769;Zooming In
2477;Zooming In
24774;Swiping Left
24775;Swiping Up
2478;Swiping Right
24780;Swiping Down
24781;Swiping Right
24788;Swiping Up
24789;Swiping Down
2479;Zooming Out
24790;Doing other things
24791;Swiping Up
24792;Doing other things
24793;Doing other things
24794;Swiping Up
24798;Zooming In
24799;Swiping Down
248;Swiping Down
24802;Swiping Up
24804;Doing other things
24806;Zooming In
24808;Doing other things
24809;Swiping Right
2481;Doing other things
24812;Swiping Up
24813;Zooming Out
24814;Swiping Down
24815;Swiping Left
24820;Swiping Down
24824;Swiping Up
24829;Doing other things
24835;Doing other things
24836;Doing other things
24837;Swiping Down
2484;Zooming Out
24841;Swiping Right
24842;Doing other things
24847;Swiping Down
24848;Zooming In
24849;Zooming In
24851;Doing other things
24853;Swiping Up
24856;Zooming In
24859;Zooming In
24861;Swiping Up
24862;Doing other things
24865;Zooming Out
24866;Swiping Down
2487;Swiping Right
24871;Swiping Up
24875;Swiping Left
24877;Swiping Right
24880;Swiping Left
24881;Zooming Out
24882;Swiping Up
24883;Swiping Right
24888;Swiping Down
2489;Doing other things
24891;Zooming Out
24892;Zooming In
24893;Zooming In
24894;Doing other things
24897;Zooming Out
249;Zooming Out
2490;Swiping Left
24901;Doing other things
24902;Doing other things
24906;Zooming Out
24907;Doing other things
24908;Doing other things
2491;Doing other things
24913;Swiping Down
24919;Doing other things
24921;Swiping Down
24922;Zooming In
24923;Zooming In
24925;Swiping Up
24926;Swiping Right
24927;Swiping Up
24930;Swiping Right
24935;Doing other things
24936;Zooming Out
24937;Swiping Up
24938;Swiping Up
24939;Zooming Out
24944;Swiping Left
24946;Zooming Out
24948;Swiping Down
24951;Swiping Down
24952;Swiping Left
24953;Doing other things
24955;Swiping Up
24961;Zooming In
24963;Swiping Down
24966;Zooming In
24967;Swiping Right
24969;Zooming Out
2497;Swiping Right
24970;Doing other things
24971;Swiping Down
24974;Zooming Out
24975;Doing other things
24977;Zooming In
24981;Zooming Out
24984;Swiping Down
24987;Swiping Left
24989;Zooming Out
24991;Swiping Left
24994;Swiping Down
24995;Swiping Right
24996;Zooming In
24997;Doing other things
24998;Doing other things
250;Swiping Up
25000;Zooming In
25001;Swiping Left
25003;Swiping Left
25004;Swiping Right
25006;Zooming In
25009;Zooming In
2502;Zooming In
25021;Swiping Left
25027;Swiping Down
25029;Zooming Out
25030;Doing other things
25032;Zooming In
25036;Swiping Right
25037;Swiping Right
2504;Swiping Up
25040;Swiping Right
25041;Swiping Down
25043;Swiping Up
25046;Swiping Right
25047;Swiping Left
25050;Zooming In
25051;Doing other things
25052;Zooming In
25053;Swiping Down
25054;Zooming Out
25055;Doing other things
25058;Zooming Out
25059;Doing other things
2506;Swiping Right
25062;Swiping Right
25066;Doing other things
25067;Doing other things
25068;Swiping Down
2507;Swiping Left
25071;Zooming In
25073;Zooming In
25075;Doing other things
25076;Swiping Right
2508;Doing other things
25080;Swiping Right
25081;Swiping Left
25083;Doing other things
25084;Swiping Up
25085;Zooming Out
25090;Zooming Out
25092;Zooming Out
25094;Swiping Down
25095;Zooming In
25096;Swiping Up
25099;Zooming In
2510;Swiping Down
25101;Zooming In
25102;Doing other things
25104;Doing other things
25106;Doing other things
25107;Swiping Right
25108;Swiping Right
25111;Swiping Up
25113;Swiping Up
25114;Zooming In
25117;Swiping Right
25119;Zooming In
25121;Doing other things
25123;Swiping Right
25124;Swiping Down
25125;Swiping Down
25127;Swiping Up
25128;Zooming Out
25129;Swiping Up
2513;Swiping Left
25132;Zooming In
25133;Swiping Left
25134;Swiping Right
25135;Swiping Up
25138;Doing other things
25139;Swiping Left
2514;Swiping Left
25143;Zooming Out
25144;Doing other things
25145;Zooming In
25148;Swiping Right
25149;Doing other things
2515;Doing other things
25158;Zooming Out
2516;Zooming In
25160;Zooming In
25163;Swiping Up
25166;Zooming Out
25167;Swiping Right
25169;Swiping Left
25175;Swiping Left
25176;Swiping Right
25178;Swiping Up
25179;Zooming In
25181;Swiping Right
25183;Swiping Left
25186;Zooming Out
25187;Zooming In
25189;Doing other things
25191;Swiping Right
25192;Zooming In
25193;Zooming Out
25194;Swiping Left
25195;Zooming Out
25196;Swiping Up
25197;Swiping Right
25199;Zooming Out
25200;Swiping Left
25201;Swiping Left
25202;Doing other things
25204;Swiping Up
25206;Swiping Up
25207;Doing other things
25208;Doing other things
25212;Swiping Left
25217;Swiping Right
2522;Zooming Out
25223;Swiping Left
25224;Swiping Left
25226;Doing other things
25227;Swiping Right
25229;Swiping Up
25231;Swiping Down
25239;Swiping Down
25242;Swiping Up
25243;Swiping Left
25246;Doing other things
25247;Swiping Left
25248;Zooming In
25249;Swiping Right
25250;Swiping Up
25251;Zooming In
25252;Swiping Down
25260;Swiping Right
25261;Doing other things
25264;Doing other things
25267;Swiping Right
25269;Swiping Down
2527;Zooming In
25272;Swiping Up
25273;Zooming In
25278;Swiping Up
25282;Doing other things
25283;Swiping Left
25284;Zooming Out
25285;Zooming Out
25286;Zooming Out
2529;Doing other things
25291;Swiping Up
25293;Swiping Right
25294;Swiping Down
25295;Swiping Right
25296;Swiping Up
253;Swiping Down
25300;Zooming Out
25303;Swiping Right
25306;Swiping Up
25309;Swiping Right
25310;Zooming In
25314;Swiping Left
25315;Zooming In
25317;Swiping Right
25319;Zooming In
2532;Swiping Down
25320;Swiping Right
25321;Swiping Down
25323;Swiping Up
25325;Zooming In
25328;Zooming Out
25333;Swiping Right
25334;Zooming In
25336;Swiping Left
25338;Doing other things
25340;Zooming Out
25341;Swiping Left
25342;Swiping Left
25343;Swiping Left
25345;Swiping Down
25347;Swiping Up
25349;Zooming Out
25350;Swiping Right
25351;Swiping Left
25352;Doing other things
25354;Swiping Right
25360;Swiping Down
25361;Swiping Down
25363;Doing other things
25367;Zooming Out
25368;Swiping Down
25369;Swiping Down
25371;Swiping Left
25373;Swiping Down
25374;Zooming In
25376;Doing other things
25377;Swiping Left
2538;Doing other things
25380;Zooming Out
25381;Swiping Right
25383;Swiping Up
25385;Zooming Out
25387;Doing other things
2539;Zooming In
25391;Swiping Up
25393;Swiping Left
25395;Swiping Right
25396;Swiping Left
25399;Swiping Up
254;Swiping Left
2540;Swiping Left
25401;Doing other things
25403;Doing other things
25406;Doing other things
25408;Swiping Left
2541;Swiping Down
25411;Zooming In
25412;Swiping Down
25414;Zooming In
25416;Doing other things
25419;Swiping Up
25421;Swiping Left
25422;Zooming In
25425;Swiping Right
25427;Zooming Out
25428;Doing other things
2543;Zooming In
25431;Swiping Left
25434;Swiping Down
25435;Doing other things
25439;Swiping Down
25443;Doing other things
25444;Doing other things
25447;Zooming In
25449;Doing other things
2545;Swiping Left
25450;Zooming In
25452;Doing other things
25454;Doing other things
25455;Swiping Up
25456;Swiping Up
25457;Swiping Right
25460;Swiping Left
25461;Swiping Right
25464;Zooming In
25465;Swiping Up
25466;Doing other things
25467;Swiping Right
25468;Swiping Up
25469;Swiping Down
25471;Doing other things
25478;Doing other things
25484;Zooming In
25490;Zooming In
25491;Doing other things
25494;Zooming Out
25496;Doing other things
255;Zooming In
25503;Swiping Left
25505;Swiping Up
25506;Swiping Right
25507;Zooming Out
25509;Zooming Out
25513;Swiping Left
25517;Swiping Up
25518;Swiping Up
25520;Doing other things
25523;Doing other things
25526;Doing other things
25527;Zooming In
25529;Zooming Out
2553;Swiping Right
25530;Swiping Right
25531;Swiping Left
25536;Doing other things
25537;Swiping Right
2554;Zooming Out
25540;Swiping Left
25541;Swiping Down
25543;Zooming In
25545;Zooming Out
25547;Zooming In
25548;Zooming In
25553;Doing other things
25554;Swiping Right
25556;Zooming In
25557;Swiping Up
25561;Zooming In
25565;Swiping Left
2557;Swiping Right
25571;Swiping Up
25573;Swiping Up
25574;Swiping Down
25575;Swiping Left
25576;Swiping Left
25577;Swiping Right
25578;Doing other things
25579;Swiping Right
2558;Zooming Out
25583;Swiping Left
25585;Zooming In
25586;Doing other things
25589;Swiping Up
2559;Swiping Right
25590;Swiping Down
25591;Doing other things
25594;Swiping Up
25595;Swiping Up
25597;Swiping Left
25599;Zooming Out
256;Doing other things
25604;Swiping Right
25606;Doing other things
25609;Swiping Up
25611;Swiping Up
25612;Doing other things
25615;Zooming Out
25616;Swiping Right
25619;Doing other things
25620;Zooming In
25622;Doing other things
25623;Swiping Down
25626;Zooming Out
25636;Doing other things
25639;Swiping Up
25640;Doing other things
25641;Doing other things
25643;Zooming In
25646;Swiping Down
25648;Swiping Down
25651;Zooming Out
25654;Swiping Down
25655;Doing other things
25656;Swiping Up
25657;Swiping Left
25658;Swiping Up
25665;Swiping Up
25666;Swiping Down
25667;Swiping Down
2567;Swiping Left
25671;Swiping Right
25675;Doing other things
25676;Swiping Down
25679;Zooming Out
25680;Zooming In
25686;Zooming In
25688;Zooming In
25690;Doing other things
25692;Swiping Up
25694;Zooming Out
25695;Swiping Left
25696;Doing other things
257;Swiping Up
25700;Doing other things
25703;Swiping Up
25704;Swiping Down
25706;Zooming In
2571;Swiping Right
25714;Zooming In
25716;Doing other things
25722;Swiping Up
25723;Swiping Up
25724;Zooming Out
25728;Swiping Down
25730;Swiping Right
25731;Swiping Left
25735;Swiping Down
25736;Doing other things
25737;Zooming In
25738;Swiping Down
25739;Doing other things
25740;Zooming Out
25741;Zooming In
25742;Doing other things
25746;Swiping Down
25747;Swiping Down
25748;Zooming In
25750;Zooming Out
25751;Swiping Left
25753;Swiping Down
25757;Swiping Down
25759;Swiping Left
2576;Doing other things
25760;Zooming In
25761;Swiping Right
25766;Doing other things
25767;Swiping Right
25769;Zooming In
25771;Doing other things
25774;Zooming Out
25775;Doing other things
25777;Doing other things
2578;Swiping Up
25785;Zooming In
25786;Doing other things
25787;Swiping Right
25788;Swiping Left
25792;Swiping Left
25796;Zooming Out
25797;Zooming Out
25799;Zooming In
25800;Zooming In
25802;Swiping Right
25805;Zooming In
25806;Doing other things
25807;Swiping Up
25808;Doing other things
25809;Zooming In
2581;Doing other things
25811;Swiping Right
25815;Zooming In
25816;Swiping Left
25822;Doing other things
25825;Swiping Right
25827;Swiping Up
25828;Swiping Right
25831;Doing other things
25834;Swiping Up
25836;Swiping Down
25838;Swiping Right
25839;Doing other things
2584;Zooming In
25840;Swiping Right
25843;Swiping Up
25845;Zooming Out
25849;Doing other things
2585;Doing other things
25850;Doing other things
25851;Zooming In
25853;Swiping Right
25854;Swiping Down
25856;Doing other things
25857;Zooming In
25860;Swiping Right
25862;Doing other things
25863;Swiping Left
25865;Swiping Down
25867;Doing other things
25869;Zooming In
2587;Swiping Left
25870;Swiping Left
25872;Swiping Up
25873;Zooming In
25875;Swiping Up
25876;Swiping Left
25879;Zooming Out
25883;Swiping Down
25884;Doing other things
25886;Swiping Up
2589;Zooming In
25890;Zooming In
25891;Doing other things
25892;Zooming Out
25897;Doing other things
25899;Zooming In
259;Swiping Left
2590;Swiping Left
25900;Doing other things
25903;Swiping Left
25904;Doing other things
25906;Swiping Up
25907;Doing other things
25908;Zooming In
25911;Doing other things
25912;Swiping Up
25914;Doing other things
25918;Zooming Out
25919;Swiping Down
2592;Swiping Right
25923;Swiping Right
25924;Zooming Out
25925;Swiping Up
25926;Swiping Left
25929;Swiping Up
25933;Swiping Down
25934;Swiping Left
25936;Swiping Left
25945;Swiping Left
25946;Doing other things
25948;Swiping Up
2595;Zooming Out
25950;Swiping Down
25951;Doing other things
25953;Swiping Left
25954;Zooming Out
25958;Doing other things
25959;Swiping Right
2596;Swiping Down
25962;Swiping Right
25965;Zooming In
25966;Zooming Out
25968;Swiping Down
25969;Zooming In
25970;Swiping Down
25973;Zooming Out
25976;Zooming In
25979;Swiping Down
25986;Swiping Left
25987;Doing other things
25989;Doing other things
2599;Swiping Up
25995;Zooming In
25996;Doing other things
25997;Swiping Right
25998;Zooming In
26;Swiping Down
26002;Swiping Left
26003;Doing other things
26004;Zooming In
26009;Doing other things
26011;Doing other things
26013;Swiping Left
26015;Doing other things
26018;Swiping Right
2602;Swiping Left
26027;Zooming In
26028;Zooming In
26029;Swiping Right
2603;Zooming In
26030;Zooming In
26035;Doing other things
26039;Swiping Right
26041;Zooming Out
26042;Zooming Out
26050;Swiping Left
26051;Doing other things
26056;Zooming Out
26057;Doing other things
26058;Swiping Down
26059;Zooming In
26060;Zooming Out
26061;Zooming In
26062;Swiping Down
26067;Zooming Out
26069;Doing other things
2607;Doing other things
26072;Zooming In
26078;Swiping Up
2608;Swiping Down
26082;Swiping Down
26085;Zooming In
26086;Zooming Out
26088;Zooming In
26089;Swiping Right
26094;Zooming In
26095;Doing other things
26096;Zooming In
26097;Swiping Left
26101;Zooming Out
26102;Zooming In
26103;Swiping Down
26106;Zooming In
26108;Swiping Up
2611;Swiping Up
26110;Swiping Right
26118;Doing other things
2612;Swiping Left
26120;Swiping Down
26121;Zooming In
26124;Zooming In
26125;Swiping Right
26128;Doing other things
2613;Swiping Right
26131;Zooming Out
26133;Zooming In
26136;Zooming In
2614;Doing other things
26141;Swiping Down
26147;Swiping Down
26148;Swiping Down
2615;Swiping Down
26152;Swiping Down
26154;Zooming Out
26157;Zooming Out
26159;Swiping Up
26161;Swiping Right
26163;Swiping Right
26165;Doing other things
26166;Swiping Up
26169;Doing other things
2617;Swiping Right
26175;Zooming In
26178;Zooming Out
2618;Doing other things
26182;Swiping Down
26184;Swiping Up
26187;Zooming Out
26188;Zooming Out
26189;Swiping Left
2619;Swiping Down
26193;Swiping Left
26194;Swiping Up
26196;Swiping Down
262;Zooming In
2620;Swiping Up
26200;Swiping Left
26201;Swiping Right
26203;Swiping Up
26205;Swiping Up
26209;Swiping Right
26210;Zooming In
26214;Doing other things
26215;Swiping Up
26217;Doing other things
26218;Swiping Up
26219;Doing other things
2622;Swiping Up
26221;Swiping Up
26223;Swiping Down
26225;Zooming In
26227;Zooming In
26228;Zooming Out
2623;Zooming Out
26233;Swiping Right
26234;Swiping Down
26238;Doing other things
26239;Swiping Left
26241;Zooming Out
26242;Swiping Left
26245;Zooming Out
2625;Swiping Up
26251;Zooming In
26254;Zooming In
26257;Swiping Up
26258;Doing other things
26261;Swiping Right
26262;Zooming In
26264;Swiping Right
26265;Zooming In
26268;Zooming In
26269;Zooming Out
2627;Zooming In
26270;Zooming Out
26271;Zooming Out
26272;Swiping Right
26274;Doing other things
26278;Swiping Right
26283;Doing other things
26284;Swiping Up
26285;Swiping Left
26288;Swiping Up
26289;Swiping Up
2629;Zooming In
26290;Zooming Out
26291;Swiping Right
26293;Swiping Up
26296;Zooming Out
26297;Zooming In
26299;Swiping Down
2630;Swiping Left
26300;Swiping Up
26303;Swiping Right
26304;Swiping Right
26305;Swiping Down
26308;Zooming In
